"Key","Severity","ImpactSeverity","Type","Rule","File","Line","Message","Effort","Tags","Status","CreationDate","UpdateDate","Link"
"AZ7Illqxj7SaPbKU6tBF","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","870","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBF&open=AZ7Illqxj7SaPbKU6tBF"
"AZ7Illqxj7SaPbKU6tBG","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","871","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBG&open=AZ7Illqxj7SaPbKU6tBG"
"AZ7Illqxj7SaPbKU6tBJ","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","874","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBJ&open=AZ7Illqxj7SaPbKU6tBJ"
"AZ7Illqxj7SaPbKU6tBK","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","875","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBK&open=AZ7Illqxj7SaPbKU6tBK"
"AZ7Illqxj7SaPbKU6tBO","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","983","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBO&open=AZ7Illqxj7SaPbKU6tBO"
"AZ7Illqxj7SaPbKU6tBP","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","984","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBP&open=AZ7Illqxj7SaPbKU6tBP"
"AZ7Illqxj7SaPbKU6tBe","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1029","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBe&open=AZ7Illqxj7SaPbKU6tBe"
"AZ7Illqxj7SaPbKU6tBl","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1057","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBl&open=AZ7Illqxj7SaPbKU6tBl"
"AZ7Illqxj7SaPbKU6tBp","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1242","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBp&open=AZ7Illqxj7SaPbKU6tBp"
"AZ7Illqxj7SaPbKU6tBq","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1248","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBq&open=AZ7Illqxj7SaPbKU6tBq"
"AZ7Illqxj7SaPbKU6tBr","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1251","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBr&open=AZ7Illqxj7SaPbKU6tBr"
"AZ7Illqxj7SaPbKU6tB5","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1634","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB5&open=AZ7Illqxj7SaPbKU6tB5"
"AZ7Illqxj7SaPbKU6tB6","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1640","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB6&open=AZ7Illqxj7SaPbKU6tB6"
"AZ7Illqxj7SaPbKU6tB7","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1643","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB7&open=AZ7Illqxj7SaPbKU6tB7"
"AZ7Illqxj7SaPbKU6tB8","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1646","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB8&open=AZ7Illqxj7SaPbKU6tB8"
"AZ7Illqxj7SaPbKU6tB9","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1669","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB9&open=AZ7Illqxj7SaPbKU6tB9"
"AZ7Illqxj7SaPbKU6tB-","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1670","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB-&open=AZ7Illqxj7SaPbKU6tB-"
"AZ7Illqxj7SaPbKU6tCB","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1682","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCB&open=AZ7Illqxj7SaPbKU6tCB"
"AZ7Illqxj7SaPbKU6tCC","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1707","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCC&open=AZ7Illqxj7SaPbKU6tCC"
"AZ7Illqxj7SaPbKU6tCG","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1737","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCG&open=AZ7Illqxj7SaPbKU6tCG"
"AZ7Illqxj7SaPbKU6tCH","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1738","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCH&open=AZ7Illqxj7SaPbKU6tCH"
"AZ7Illqxj7SaPbKU6tCK","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1747","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCK&open=AZ7Illqxj7SaPbKU6tCK"
"AZ7Illqxj7SaPbKU6tCn","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2343","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCn&open=AZ7Illqxj7SaPbKU6tCn"
"AZ7Illqxj7SaPbKU6tCy","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2424","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCy&open=AZ7Illqxj7SaPbKU6tCy"
"AZ7Illqxj7SaPbKU6tC2","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2448","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC2&open=AZ7Illqxj7SaPbKU6tC2"
"AZ7Illqxj7SaPbKU6tC3","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2449","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC3&open=AZ7Illqxj7SaPbKU6tC3"
"AZ7Illqxj7SaPbKU6tC7","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2677","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC7&open=AZ7Illqxj7SaPbKU6tC7"
"AZ7Illqxj7SaPbKU6tC8","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2683","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC8&open=AZ7Illqxj7SaPbKU6tC8"
"AZ7Illqxj7SaPbKU6tC_","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2706","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC_&open=AZ7Illqxj7SaPbKU6tC_"
"AZ7Illqxj7SaPbKU6tDF","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2758","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDF&open=AZ7Illqxj7SaPbKU6tDF"
"AZ7Illqxj7SaPbKU6tDZ","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","3145","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDZ&open=AZ7Illqxj7SaPbKU6tDZ"
"AZ7Illrqj7SaPbKU6tED","MINOR","SECURITY:LOW","VULNERABILITY","javascript:S5725","static/gallery.js","159","Make sure not using resource integrity feature is safe here.","5min","cwe, former-hotspot, type-dependent","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tED&open=AZ7Illrqj7SaPbKU6tED"
"AZ7Illrqj7SaPbKU6tEG","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","javascript:S3776","static/gallery.js","207","Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.","15min","brain-overload","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEG&open=AZ7Illrqj7SaPbKU6tEG"
"AZ7Illrqj7SaPbKU6tEU","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S7764","static/gallery.js","664","Prefer `globalThis` over `window`.","2min","es2020, portability","OPEN","2026-06-11T12:45:30+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEU&open=AZ7Illrqj7SaPbKU6tEU"
"AZ7Illqxj7SaPbKU6tCj","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2339","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCj&open=AZ7Illqxj7SaPbKU6tCj"
"AZ7Illqxj7SaPbKU6tCk","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2340","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCk&open=AZ7Illqxj7SaPbKU6tCk"
"AZ7Illqxj7SaPbKU6tCl","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2341","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCl&open=AZ7Illqxj7SaPbKU6tCl"
"AZ7Illqxj7SaPbKU6tCm","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2342","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCm&open=AZ7Illqxj7SaPbKU6tCm"
"AZ7Illqxj7SaPbKU6tCo","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2349","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCo&open=AZ7Illqxj7SaPbKU6tCo"
"AZ7Illqxj7SaPbKU6tCp","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2352","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCp&open=AZ7Illqxj7SaPbKU6tCp"
"AZ7Illqxj7SaPbKU6tCq","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2356","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCq&open=AZ7Illqxj7SaPbKU6tCq"
"AZ7Illqxj7SaPbKU6tCr","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2360","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCr&open=AZ7Illqxj7SaPbKU6tCr"
"AZ7Illqxj7SaPbKU6tCs","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2393","Document this HTTPException with status code 500 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCs&open=AZ7Illqxj7SaPbKU6tCs"
"AZ7Illqxj7SaPbKU6tCt","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2402","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCt&open=AZ7Illqxj7SaPbKU6tCt"
"AZ7Illqxj7SaPbKU6tCu","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2405","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCu&open=AZ7Illqxj7SaPbKU6tCu"
"AZ7Illqxj7SaPbKU6tCv","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2408","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCv&open=AZ7Illqxj7SaPbKU6tCv"
"AZ7Illrqj7SaPbKU6tEE","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","javascript:S6582","static/gallery.js","203","Prefer using an optional chain expression instead, as it's more concise and easier to read.","5min","type-dependent","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEE&open=AZ7Illrqj7SaPbKU6tEE"
"AZ7Illrqj7SaPbKU6tEF","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","static/gallery.js","204","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEF&open=AZ7Illrqj7SaPbKU6tEF"
"AZ7Illrqj7SaPbKU6tEH","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","javascript:S6582","static/gallery.js","227","Prefer using an optional chain expression instead, as it's more concise and easier to read.","5min","type-dependent","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEH&open=AZ7Illrqj7SaPbKU6tEH"
"AZ7Illrqj7SaPbKU6tEI","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","static/gallery.js","230","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEI&open=AZ7Illrqj7SaPbKU6tEI"
"AZ7Illrqj7SaPbKU6tEJ","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","static/gallery.js","249","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-11T11:00:18+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEJ&open=AZ7Illrqj7SaPbKU6tEJ"
"AZ7Illrqj7SaPbKU6tEK","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","javascript:S3776","static/gallery.js","281","Refactor this function to reduce its Cognitive Complexity from 38 to the 15 allowed.","28min","brain-overload","OPEN","2026-06-10T17:45:16+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEK&open=AZ7Illrqj7SaPbKU6tEK"
"AZ7IllrJj7SaPbKU6tDw","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","Web:S4084","templates/project.html","523","Add subtitles and description files for this video.","5min","accessibility, html5","OPEN","2026-06-10T17:45:16+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllrJj7SaPbKU6tDw&open=AZ7IllrJj7SaPbKU6tDw"
"AZ7IllrJj7SaPbKU6tDx","MINOR","RELIABILITY:LOW","BUG","Web:MouseEventWithoutKeyboardEquivalentCheck","templates/project.html","523","Add a 'onFocus' attribute to this <video> tag.","5min","accessibility","OPEN","2026-06-10T17:45:16+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllrJj7SaPbKU6tDx&open=AZ7IllrJj7SaPbKU6tDx"
"AZ7Illqxj7SaPbKU6tAu","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","app.py","302","Define a constant instead of duplicating this literal ""application/json"" 3 times.","6min","design","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tAu&open=AZ7Illqxj7SaPbKU6tAu"
"AZ7Illqxj7SaPbKU6tAw","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","app.py","570","Define a constant instead of duplicating this literal ""/projects"" 5 times.","10min","design","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tAw&open=AZ7Illqxj7SaPbKU6tAw"
"AZ7Illqxj7SaPbKU6tBf","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","639","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBf&open=AZ7Illqxj7SaPbKU6tBf"
"AZ7Illqxj7SaPbKU6tBg","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","643","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBg&open=AZ7Illqxj7SaPbKU6tBg"
"AZ7Illqxj7SaPbKU6tBh","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","647","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBh&open=AZ7Illqxj7SaPbKU6tBh"
"AZ7Illqxj7SaPbKU6tBT","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","953","Document this HTTPException with status code 500 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBT&open=AZ7Illqxj7SaPbKU6tBT"
"AZ7Illqxj7SaPbKU6tDh","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S3776","app.py","3200","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","8min","brain-overload","OPEN","2026-06-10T11:02:44+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDh&open=AZ7Illqxj7SaPbKU6tDh"
